feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
0.09119654,1.401677,-0.6849459,-0.3409553,-0.8063439,0.8745749,-1.025717,-1.132983,-1.387663,-1.408473,0.4708943,2.569125,-0.9953763,0.9515458,0.251107,-1.102023,1
-0.2766995,-0.2329167,-0.6907019,1.930607,-1.906121,0.3810365,0.3315245,-0.5796162,0.1495029,0.877605,0.1527351,0.4173253,0.6929119,-2.032056,1.478378,2.278304,2
0.980795,1.013665,-1.408247,-0.1184284,-0.8120438,-0.5871943,0.9670369,-0.8039006,-0.1301013,-1.908581,-0.158432,0.09001676,-0.7047902,-0.7198868,1.886423,-1.209744,2
-1.050617,-0.8090104,1.198819,2.101542,0.3321759,-0.717318,-0.4277323,1.064812,-0.9110679,1.452947,1.416578,0.07020801,0.64613,0.749746,1.55421,-1.051452,2
1.181205,-0.375228,-0.767761,0.1026724,-0.2143443,-0.987493,-1.59733,-0.9420949,1.452357,1.962569,0.6501164,1.185925,-0.5168329,-0.07715168,0.2827647,-1.08129,0
-0.9899442,0.0971773,-0.3203039,-1.063557,0.3865321,-0.2632793,1.021354,-0.005181102,-0.3003065,0.1276732,-0.1719835,-0.6680461,-0.4019561,0.749419,0.6465167,1.286228,2
-1.692994,-0.3930907,-0.4145753,0.1717725,-0.4521573,-0.513183,0.7829749,0.1780875,-1.166364,1.334506,0.996752,-0.5739596,0.8312804,-0.7351632,1.125698,-0.2178312,2
-0.8028424,-0.3731044,-0.7658304,0.1921397,0.1751052,0.03580296,-0.5566155,-3.661082,0.09283561,-1.896234,0.2441884,1.130794,0.2738856,-0.3894366,-0.1798776,-0.1330626,1
-0.5492416,-0.5837895,-0.923896,1.188162,-0.01555327,0.9562714,-0.2500511,0.07216775,-0.1703826,0.4628361,0.8266357,0.2397046,-0.6738161,-0.7799538,1.659171,-0.2800377,2
-0.2911021,1.465007,1.087861,0.5338379,-0.3993965,2.353198,0.3929738,0.5469855,-0.1711061,-1.414307,-1.334762,0.4069782,0.3918294,-0.2399983,-1.171684,-1.441658,2
-0.3278507,-1.456128,0.8989154,1.152665,2.829034,0.8783175,-0.5928496,-0.871665,-3.451728,-0.5948892,-0.1769739,0.9678072,0.6116002,0.5883498,0.2136276,0.66091,1
1.4476,-1.064877,-0.4573004,-1.388532,1.61866,1.296869,0.7522842,-1.198551,0.1729448,-0.2346394,0.08082705,-0.1881181,0.5199528,-0.3948399,0.8545705,0.2413949,1
-0.2930762,-0.1118534,-0.4405874,0.813884,-0.2714645,0.2948904,-0.3924046,-1.485102,0.9061044,-1.058127,0.679161,0.4201528,-1.656033,-0.9446816,-0.5141006,-0.8207181,2
-1.182071,0.7400957,-0.2395054,0.3856906,-0.4305085,0.3053286,-0.7511509,-0.02651677,0.5818458,0.04507282,-0.4571102,-1.086666,0.167633,0.3449455,-0.2583595,-0.7693203,0
0.542583,2.48173,-0.302462,0.3367395,0.377393,-2.566465,0.1238623,-0.7065187,1.384688,-0.2539858,-0.7775358,-0.2184993,0.1665611,-0.5599056,-0.05266278,-1.35416,0
-0.2252534,0.7756729,1.969172,0.7065149,0.2719339,1.183766,1.019109,1.663843,1.082656,-0.1178636,0.2584476,0.1791613,0.3021392,0.2003211,-0.7824288,-2.103636,2
-0.6716786,-2.026035,0.06795911,0.004536388,-1.675575,0.6881682,0.8668581,0.09585179,1.667666,1.871666,-1.205994,1.036705,0.4408479,0.4183198,0.9344475,-0.7191678,2
-0.5923724,-0.8266721,-0.7549024,-0.09851173,-1.451824,-1.045727,0.5775283,-0.07096271,0.3829548,-1.889261,-0.7838533,-0.5554227,0.03253482,-0.5862842,0.9332146,-0.05827612,2
0.01701416,0.01353817,0.7079855,-0.4716207,1.122394,0.4600586,0.1540369,0.04173649,0.520304,1.015392,0.9455276,0.3758602,0.8767188,0.1183582,1.25249,-0.02660651,2
-2.075139,1.337883,0.1078511,-1.171078,-0.1982237,-0.8838336,2.100209,0.497685,-1.568711,0.5461646,-0.39874,1.916783,-1.052697,-2.24703,0.06586918,-0.3480273,2
-0.4165857,-2.141239,0.4268093,1.673345,-1.909049,1.171224,-0.5687169,2.349005,0.4360079,-0.1878444,1.105382,0.5260285,-0.592456,0.7102169,-0.5106959,-1.788488,2
2.031592,-0.3495831,-0.609014,0.3387221,-1.559632,-1.353579,-0.4996467,-0.5197218,0.07188927,1.122558,-0.474027,0.4927985,0.601545,-1.084075,0.2284557,-0.9426674,0
1.063899,0.4550899,0.01650411,-1.3397,0.11599,-0.7670275,0.7059627,-0.1193265,-0.8123446,0.9255179,0.7215351,-0.5932971,1.162028,-0.2983947,-0.3091516,0.123801,1
-0.7526338,-0.4416399,-0.1604793,1.530283,1.49965,-0.2588702,1.610438,-0.04328675,0.3805807,0.8835778,0.2920478,2.415182,0.2433463,-1.197589,1.305471,-0.4120635,2
-0.3042883,-2.991673,1.000986,0.8184491,0.7990195,0.9784059,1.691,-0.04600185,0.9376165,-0.7438398,-0.3538012,1.05676,0.3911238,-1.333415,0.3613294,-0.1829114,2
-0.8186663,0.434287,-0.4045057,-1.57049,-1.111155,1.76917,-1.514929,0.2228022,0.6100559,0.6391891,-1.225472,-0.3215382,0.1408467,0.8002093,-0.6449608,-1.163475,0
1.002574,1.105154,0.3700725,-0.6087872,0.4067616,0.1093107,0.8376287,-1.249113,0.1162608,-0.1590638,-1.109684,0.2156482,0.03491784,-0.4103587,0.3960288,-1.418797,0
-0.05364179,0.4314142,0.2840179,1.076428,-1.201113,-1.50788,0.2390677,0.4551525,2.119824,0.6166125,-0.8739483,0.8060297,-0.8456302,-1.485836,2.609101,0.3258254,0
0.7149506,0.5635502,1.812077,0.2841065,1.217698,-1.027284,-1.392161,1.426557,1.47486,0.5107258,0.2260665,0.1661766,-0.6881614,1.538638,0.6588808,0.5059054,0
0.3761253,1.047913,0.5050053,0.7453598,-1.168931,0.510033,2.187201,-0.518523,-0.1288289,0.8919437,0.9573032,0.6244271,-1.6176,0.5017303,-1.183675,-0.8247019,2
0.5480538,-0.2958241,0.8096229,3.148139,0.7771801,0.7228526,-0.8957275,-0.6429642,-1.063662,-0.5325958,-1.091752,-0.65969,-0.2087218,-1.000574,-1.419097,-1.361464,1
0.4539211,0.05974653,1.02594,1.044439,-0.3406389,0.6700436,-1.440521,2.283024,1.195404,-0.2150334,-1.163199,0.3800486,-1.870074,-0.7793024,0.7487575,0.075449,0
-0.4909647,0.9507396,-1.038634,0.2847006,-0.4978855,-0.8473704,0.4633958,-0.9928795,1.902007,-0.5847169,1.98982,-1.093971,0.6059514,-1.199576,-1.341117,0.1597053,1
0.6775588,-1.274263,1.184147,-0.797599,0.1312227,0.3797789,0.5946817,-1.797812,1.618563,0.5617931,-0.4255935,-1.024154,-1.694072,-1.361423,0.5449385,-0.3410733,2
-1.131516,-0.526935,1.564113,-0.3306749,-0.5844482,1.350606,0.4618917,0.04428083,-0.6077819,-1.552411,-1.170542,-0.4804616,-0.2196257,0.3562423,0.5517647,0.2229216,2
0.2204085,-1.007525,-2.154755,-0.5208758,-0.9541492,-0.6526269,-0.274554,-1.243607,-1.11051,-0.1003171,0.1157705,-0.6559983,0.4982851,-0.2194547,-1.019913,0.04073067,1
1.882414,-0.6749262,1.16614,1.377776,1.498162,-0.822628,2.015374,0.1163495,-0.2537889,-0.2303479,0.6015735,0.05112753,-0.1768967,1.283589,-0.7227626,-1.043144,2
0.7931051,0.7035974,1.093978,-1.0722,1.081391,0.4820213,1.762575,-1.248288,0.2182404,-0.2775674,-1.589766,-0.7148879,1.127064,-0.4689607,-0.7225975,0.8682604,1
0.9888767,0.986784,-0.7896934,-0.05800875,1.030659,-0.6560341,-0.7493312,0.828232,1.562349,-1.152075,-2.597569,-1.450316,-1.012452,-0.1376767,0.6158492,-0.1465012,0
-0.7003395,0.1533697,-0.9618717,-0.04692034,-0.6415685,2.680343,0.8167869,-0.8350144,-0.9969342,-0.4381782,-1.644875,-0.7304944,-0.7382271,0.8839257,-0.4266003,-0.7905458,1
-1.340466,-1.176639,-0.06635605,-0.2151291,1.134252,-0.6291306,1.059184,0.2571263,-0.004635687,-2.008304,-1.290058,0.7414289,1.39782,0.2064488,0.7625273,-0.4077221,2
-0.3713509,-0.6629626,0.9746988,0.3427974,-0.2341693,-0.3283913,0.5565056,0.3231156,-0.832042,1.715986,0.2570289,0.0104791,1.477286,1.024017,-0.08796686,0.5359852,1
-1.069978,-0.6408429,-2.260331,1.220367,-1.898412,0.6812752,-0.8306769,-0.9789715,-0.1950309,0.2664122,0.6121065,1.771632,0.3586141,0.8811954,-0.598489,0.7137213,1
0.1532688,-0.4631842,-0.09597932,-0.0620551,0.1911193,0.4013912,-0.5088904,-0.7407734,0.7474716,-1.696551,-0.6182067,1.552618,-2.707198,-0.693052,0.6877194,-1.650321,2
2.598142,-2.588403,1.436559,1.557341,0.9163524,-0.2215856,0.3571782,-0.8972499,0.8093247,-1.119865,-0.2738739,0.9962493,-1.114303,-0.3642686,0.1642648,-1.341788,2
1.164372,0.3407741,-1.51559,-0.04696915,-0.7753352,-0.657558,0.07674479,-0.7096909,0.9645116,-0.7046585,0.9817098,-0.04375946,0.8557687,-0.5413346,-0.505284,-1.152465,1
0.5779788,0.9377953,2.119189,1.290527,0.2497807,-0.2109705,0.3887035,-0.02773771,1.463477,0.943944,-0.8367611,-0.6876305,1.367282,0.3080801,-0.2317592,1.186336,0
-0.3875941,-0.2797755,-0.4611715,-1.961673,0.864257,-1.209085,-0.5686927,-0.7438719,0.7269906,-0.06858278,0.01541655,-1.67946,-0.08743705,-1.476333,0.307197,0.366723,0
-0.01739748,2.043144,0.5277289,0.5958242,0.1423113,-0.1927581,0.9659182,1.101449,-1.30116,1.05449,0.5138232,0.9607001,0.4661788,-1.24427,-1.172916,1.824591,0
0.2524239,-1.417256,0.348132,-0.3621236,-1.843414,-2.290188,-1.602667,0.2717925,-0.04807222,-0.2491592,0.2846782,0.6011304,-2.102507,-0.3011512,-0.8279147,-1.233195,2
-0.5472013,-0.1228721,-0.2663565,-1.454667,-0.4831495,2.015833,-1.054555,-1.687093,0.2752416,0.5966282,0.4640441,-1.119717,0.9980949,-0.7853322,-1.134876,-0.6084775,1
-0.1087005,0.7140914,0.6238318,-0.02249927,0.9329056,0.08148957,0.8959839,-1.403869,-1.574174,0.7757204,-1.390082,-0.3015192,-0.09810275,-0.4879508,-0.4534895,1.392627,1
-2.529602,0.8838736,2.295172,0.02358456,-0.0189748,0.7263708,1.828855,-1.188049,0.08768933,-0.1862165,0.5593813,0.1591867,0.6596531,-0.4216327,0.04900216,-0.6703424,2
-0.6642905,-0.1415398,-0.1420099,-1.172484,1.570058,-0.1350841,-1.383701,1.101535,-0.7482828,0.5082814,-0.01701698,0.2506162,0.1710211,-0.5751678,0.04094629,2.033092,0
-2.237606,0.06595711,0.4349815,-1.052271,-1.370348,2.158916,-0.3715037,2.078995,0.5357633,0.07614106,0.4759705,0.6350055,1.179655,0.4358158,0.1446106,0.1762875,2
1.351913,0.8169683,-1.002022,-0.6356288,0.3307488,-0.6229213,-0.376487,-0.9559196,-0.2616429,0.4236276,0.9951616,0.009230948,2.07485,-0.07641339,3.193423,1.001652,1
0.4967224,-0.4990336,-2.824494,-0.1551316,0.1782183,1.922453,-1.37975,1.905886,-0.2512444,0.7240569,-2.539846,0.1390304,-0.3437321,0.6824294,0.09122529,-1.14224,0
0.9469876,0.6946287,0.5967682,1.008915,1.100967,-0.02181167,-1.357657,-1.384962,1.349751,0.7104474,0.1020293,-0.4346482,0.0315571,0.02479421,-0.3367587,-0.6990249,1
2.164317,0.2285599,-0.6058046,-1.302062,-0.7256936,0.7197265,0.7583837,-0.2183535,0.0517107,-0.3050525,-1.107836,1.301686,0.3726353,2.476355,-0.7561703,-0.1375334,1
0.8829702,-0.2450947,-1.387695,-0.9488696,0.1007501,0.3433673,-0.09460533,1.003485,0.9927655,0.3227791,0.02689191,-0.2528923,0.5510252,0.9196259,0.06060481,0.4499982,0
-0.3243132,-1.41155,-1.000954,0.765766,0.447003,1.590214,0.05609843,0.8647738,1.323017,0.9944502,-0.608547,-0.1845658,0.1297727,-0.9858687,0.4742885,1.023988,0
-0.4808549,1.972554,-0.2907239,-0.202958,-0.2382789,-0.708276,0.4178582,0.02002588,1.661372,0.6073099,0.5376895,-0.2215378,-1.414233,-0.0895034,-0.850292,0.9518433,0
-0.03044289,1.665743,0.7353103,0.8355359,0.2306571,0.2086723,0.6532729,0.9226688,-0.7105703,0.4922807,2.621087,-0.08969003,-0.2555434,-0.69247,-1.448564,1.188886,1
0.06096542,0.2996276,1.844834,2.509189,-0.8885459,1.054559,0.6238455,0.3995924,0.4799787,-0.02153785,1.591283,0.6166484,0.3470298,1.249424,0.899079,0.4627933,2
0.3295551,1.758454,0.5123026,-0.08702324,-0.8543485,-0.341204,-1.046901,0.1104578,0.2598368,-2.047914,0.02111632,0.6519095,0.1692878,-0.9519477,1.271425,-0.6937375,0
-1.225748,-1.078173,-0.01198861,0.9853849,1.167978,0.212065,-1.191403,-0.6546835,-0.8957719,-0.1765312,-1.772373,0.1127501,0.6465444,-0.1476667,0.4613926,-0.9374472,2
-1.453659,-0.6360163,1.158059,1.030905,-0.4559619,1.204627,-0.3240853,1.512671,0.4833587,-0.4512571,0.7959422,-0.7740827,-0.9352499,-1.450556,0.2585847,-0.05315905,2
-0.07711326,-0.4098521,1.437885,-0.4236059,-0.7234125,1.246112,1.421284,0.3388588,-1.740028,-0.599711,0.6129032,0.01772351,1.554076,-1.366915,0.678381,-0.6270332,2
1.323041,-0.07511696,1.030646,-0.6475291,-1.409499,-1.110383,-0.606699,-1.024814,1.200461,1.33891,0.2730465,-1.034195,-0.1183708,-0.6859754,1.454075,0.3159435,2
0.4894365,-0.3996831,-2.011322,-0.7711344,-1.116632,0.3702548,0.09654027,-0.8016273,-0.3886089,1.566477,-0.9593431,-0.9179542,-0.2283423,-0.6991369,-0.4287474,0.5314487,1
1.732224,-1.779494,-0.01824435,0.04143852,-0.08393211,-0.187111,-0.3403704,1.004193,-0.4651376,-0.1273159,-0.0001136659,0.1074956,-0.1708638,0.9992459,-0.008678797,0.1740609,2
-0.05145315,-1.003024,-0.8299673,-1.050007,0.1926486,-0.7134934,-1.061388,0.2381059,0.5250317,-1.760809,1.689673,0.03228113,-0.1051674,1.066775,0.06981239,-0.6038589,1
2.194574,-1.074396,-0.09762087,0.8471947,-1.069646,-0.102028,0.3865649,2.401647,-0.8927972,-0.04766163,0.6587071,0.08104535,-1.202847,0.408129,0.1075499,0.4456312,2
1.131466,1.013196,0.4077624,0.3105862,-1.098472,-0.1343148,0.2203216,-0.4010153,0.09760872,-0.8253199,1.534326,2.152079,-0.3895462,0.4003585,-0.2341593,1.262861,1
0.4349969,0.07733351,-0.223663,0.1261273,-1.000371,0.6755325,-0.7139949,0.5348819,0.1296351,1.094943,-0.01699283,1.023071,-0.9223527,0.6094447,-0.2240965,0.1942179,0
0.07174953,0.9362911,-2.019613,0.3230817,-1.494499,1.206817,-1.972743,-1.003782,-1.673879,1.639236,-1.288998,0.1139145,-0.5357926,-1.799762,-0.337288,0.6627352,1
-0.1842683,0.94108,-0.3619248,0.006858461,-0.3847988,0.3435683,1.898912,0.3622406,0.1944413,-0.6184146,-0.7554804,1.464069,-1.112238,-0.9131418,-0.09745116,-0.4263104,2
1.956189,-2.366232,0.3613621,0.7127104,-1.120494,-0.6445771,0.43261,1.629513,-0.9205134,-1.579222,0.9724696,1.523743,-0.3350316,-2.213787,1.451864,-0.1985304,2
1.123898,-0.04348187,-0.3756465,-0.4519127,1.473445,1.434451,-2.13785,-0.936255,1.777079,-0.3672934,-1.360473,0.004465737,-0.1083668,-0.09734503,-0.4795629,-0.310077,0
-0.4559078,0.3339067,-0.8127398,-0.2896443,-0.1440739,1.305741,0.3734111,-0.1097003,0.5361879,0.4061183,1.087835,0.5065132,1.793911,1.344617,-0.04100141,-0.4145097,1
0.8825558,0.516629,-0.09456897,-1.476951,-1.832374,0.3482586,0.7708423,0.8034355,-1.287172,1.037344,-0.5341573,0.3884215,0.4166914,-0.8024864,-0.591325,-2.073053,0
-0.9167405,-1.802542,0.4373571,0.06141692,0.9140521,0.3565422,-0.6347577,0.3462011,-0.3904251,0.6090617,0.315373,-0.9885733,0.00219908,0.05533405,-0.3077109,0.8949066,1
1.713051,-0.3677337,-0.3506985,-2.248063,-0.1289194,-0.4361827,-2.161179,0.2884937,0.5910132,-0.7341067,-0.3726123,-0.9664838,0.7625421,-1.517444,-0.3132613,1.951072,1
0.05158794,0.4679318,-0.1466541,-1.174426,-0.03267129,0.4064737,-1.022642,0.3416139,1.24491,1.069689,-1.582745,-0.9752796,-1.613679,1.071155,0.6103293,0.7031406,0
-0.8783503,-1.166666,0.07690773,0.1009837,-0.8542534,0.1421759,0.644568,0.2280158,-1.039379,-2.112662,-0.25888,0.1643549,-0.2600838,-0.4283502,-0.6914452,0.715638,2
-0.05237468,0.1232206,-0.9715236,-0.6204216,0.1637979,-1.005418,-1.259299,-0.329151,1.200971,0.1909518,1.459599,-0.1315227,-0.3100654,-1.392237,-0.5762246,1.435184,1
0.3275503,0.7331211,0.7050979,-0.00954544,-0.204806,0.1191836,0.6713021,0.4578662,0.4919722,0.1541442,-0.7699339,-0.2615954,-0.9414531,1.004658,-2.102044,-0.2178639,0
2.387212,-0.3415346,-1.134785,-0.01795491,1.289376,-0.1604504,0.6133488,0.09995299,-0.3728731,3.150288,0.07115064,-0.5371577,-0.4899833,0.3805745,0.4092174,0.7720116,0
0.141144,-1.431618,0.531922,-0.3089633,-0.2861001,-1.48291,-0.5735247,-0.7268382,-0.03646384,-1.453419,0.05065629,0.124336,-1.119768,-0.6246564,-0.8575535,0.9076145,1
-2.528264,-0.3433249,-1.660527,-0.4316716,0.8467408,-0.6306113,0.1383886,-0.8447748,1.939483,0.9131963,1.127191,-1.328181,-1.101079,1.079758,-0.1943682,-0.2579221,0
0.3337833,-1.255177,0.7728668,0.01832396,0.4792401,-0.670614,0.5132298,-0.7048816,0.9543806,1.129646,0.9118856,0.5164636,0.6338162,-2.705927,0.8348842,-0.2740399,2
0.09494499,-0.2837061,-1.391137,-0.5386333,0.6585348,1.41737,-0.6229222,-0.9039715,1.451762,-0.8825693,2.073636,0.05064864,-0.883409,0.9843376,1.693349,-1.434748,2
1.558962,-0.2814052,1.48633,-0.3804644,-1.577193,0.5019671,0.9265781,2.095963,1.723598,0.695242,-0.2377073,-0.5206516,-0.2948729,-0.8309322,-0.274552,-2.544528,2
0.1788681,-0.0289351,2.565874,0.758741,-0.4802202,0.5647344,-1.225766,-0.6026919,-1.867595,1.43626,0.59334,-1.175584,-0.06048758,0.9497682,0.4951086,0.382277,1
-0.8578422,-0.6372451,0.09515235,0.9202555,-0.8288669,-1.1214,1.14403,-0.9303123,1.077162,0.2430549,0.8810473,1.74438,0.6886635,0.7760319,-0.9178351,-0.6951857,2
0.6439465,1.534261,1.392102,2.316665,0.3108908,0.2027838,1.006202,0.01891371,-0.06246836,-1.047365,0.9912201,-1.071998,0.5122601,-1.419174,1.096337,-1.028808,1
0.8434822,-1.589335,-0.439816,1.178345,-0.8053456,0.06719101,-0.478431,-2.30943,0.3080591,0.4322585,-1.107772,0.5736863,-0.7956951,-1.003397,0.00685355,-0.681415,2
2.292434,-1.554922,0.73844,0.9889073,-1.979271,-1.732484,0.5623909,-0.4815118,0.3835629,1.139447,-0.3721482,-1.063966,-2.729441,0.2045997,-0.9286156,0.3133853,2
0.2316224,-1.384468,1.723876,1.083258,0.8482714,-1.184473,-0.4074303,-0.5469295,-0.4147605,-1.124108,0.434647,0.2292335,0.3653722,-0.5059498,1.291018,0.1877415,2
-2.73782,-0.6401138,-0.05700194,0.9653259,-0.3007189,-0.2500856,-0.6628163,0.6655533,-0.4475872,-0.6034502,-0.7421559,0.5565815,-0.5329747,-1.675897,0.6226568,-0.7013361,0
0.3570027,0.3737852,1.203607,1.04453,-0.5750296,-0.1663846,-1.290406,1.677333,0.4416272,1.394419,-0.3189962,-2.049145,1.531713,0.09311761,0.1331851,0.05546317,0
0.6446741,0.5331333,-1.590537,1.086893,-0.5289537,-0.467048,1.727429,0.9205586,-0.3381855,-1.856392,0.1616373,0.5386558,-0.08053551,-1.246039,-0.790688,-1.255221,0
0.2153965,0.8194169,1.025399,-0.7322279,0.2350253,0.5540698,-0.5111492,-0.1485074,2.123866,0.205123,0.8829589,-0.4348343,0.04175744,-1.714329,-0.02506982,1.192278,0
2.098899,1.196641,0.686856,0.05296433,-0.5999691,-0.1602715,0.612836,-0.785143,0.933125,-0.984116,-1.779244,-1.012099,-1.665381,-1.372336,1.132133,-0.2001519,2
0.2185803,1.158114,1.259102,-0.5045956,1.328565,0.3845977,0.003326578,0.4420989,-1.425627,-0.7861012,-0.1081424,0.6097077,-0.3720311,-0.1273188,0.9694346,1.411702,2
0.7671331,1.268422,-0.4043598,-0.3064351,0.3183537,-0.3010723,-0.5071296,1.652144,-0.2011809,-0.9660141,0.4873976,1.835795,0.08080915,1.231373,-0.4378477,-0.4913141,0
-0.6898211,-0.1434105,1.836347,-1.155495,1.637239,-1.008448,-0.2338114,0.8357915,0.6302658,0.2820302,-1.649366,0.3622341,-1.022365,2.568909,-0.2134285,0.1887199,2
-1.146701,-0.4788801,-1.291042,0.9815328,-0.2619724,0.5626608,-0.6845872,-0.5011424,1.288181,-0.9716933,-1.801444,0.4062402,-1.141333,-0.4394664,0.9115834,-0.8185964,0
0.8784501,-0.6812254,1.490679,1.325103,-0.4713954,-0.2132282,-0.8319355,0.200002,1.149171,-1.446757,0.9174485,-1.323937,-0.8597206,-1.787704,2.104946,0.05870171,2
0.2447527,-0.6761156,1.066967,-2.103177,0.02666543,2.206725,-0.382054,0.01714754,0.672233,-0.8114507,0.02284516,0.9609952,0.1943915,0.3709871,-0.3494344,0.3156011,2
0.05576566,1.455065,0.7243945,-0.2436818,-2.446812,0.7157221,0.7552657,-0.916908,-1.998368,-1.141807,0.9261888,-1.064782,-0.4595251,0.2203941,1.224368,-0.01815719,1
-0.1003873,-0.5488494,1.630653,1.06595,-0.0951234,-1.396579,-0.7902895,0.5794817,-0.7214777,0.8922729,0.3614585,0.2926514,0.6534448,0.4985878,-0.8551775,-0.32583,1
2.339816,-1.207857,-0.474545,1.065698,-0.1592605,-0.812122,-1.323174,0.5360279,1.019892,1.399894,0.05378851,1.044988,-1.032941,0.1680214,-0.677387,0.1738388,0
0.7507137,1.069726,-0.9899062,1.267487,-0.4743862,-1.025733,-0.1706042,-1.462553,0.004578197,0.2897041,-0.2003701,0.5361647,-0.3146811,0.004051029,-1.440664,0.04267217,1
-0.8510364,-0.4497786,-0.09367906,0.1909776,-1.646666,-1.563426,-0.301975,0.4743859,0.3602414,0.8927804,1.301076,0.4964333,-0.01986227,-1.031458,-0.9460678,-0.4671705,0
0.2674866,0.2207355,0.004243756,-0.1527227,0.6304963,0.2083324,0.2978468,0.3084371,-0.546293,-1.030838,0.4911278,0.4167274,-0.2200261,-0.4157409,2.278424,-0.759209,2
-0.2175441,0.2655094,-1.154231,0.117236,1.797749,0.9338682,0.6322004,0.5924279,0.1119642,0.958393,-0.1558618,-0.4228066,0.1020427,0.9056966,0.3304256,0.674539,0
-2.024119,1.193057,2.340602,1.334904,-0.3176199,-0.8484433,0.2774642,-0.9869758,0.7256715,-0.5254105,0.9606637,1.362136,-2.032252,0.292778,-0.6982812,-1.40978,2
-0.6173429,-0.2189339,1.033687,-1.521407,1.050813,2.018063,0.5974411,0.5459412,-0.01342262,-1.17504,0.5348274,0.3840275,0.7315929,2.56884,0.7277809,0.4257117,2
1.561931,-1.345216,-1.142703,-0.3752065,-0.6549293,0.6939334,-0.3174412,1.739934,1.520447,0.770071,-0.3859918,0.6169506,0.8110594,-1.066572,0.3487797,0.7061138,0
0.2164637,1.57111,1.214163,-0.8255824,0.1244823,-0.835526,0.5795559,-0.8671482,0.9233113,0.3881451,0.9708346,-0.1450846,-1.456293,1.765835,-0.1725685,1.37669,2
0.4301823,0.6739123,1.829749,0.3402353,1.400231,-1.484326,0.8711001,-0.2418871,-0.1340674,0.008716363,0.3465271,1.657161,-1.853713,0.04404018,-0.7164871,1.165814,2
-0.4230918,0.4567701,-0.3975038,0.6680586,1.014803,-0.3974,0.04907552,-1.42036,0.3053998,0.8562679,-0.555405,1.120363,-2.07331,-1.851335,-1.388242,-0.4847948,0
0.01861855,-0.07886455,-0.06709195,0.723576,-0.4721198,-1.263576,-1.243787,2.112665,-2.352116,-0.1763286,1.457907,0.4833656,-0.8295562,0.002185978,0.8639188,1.208149,1
-0.8993412,0.7604582,0.2525006,1.104405,1.390415,-0.3433055,-1.449593,0.3958365,1.776621,0.6855821,0.2301628,2.401046,-1.040026,0.9029902,-0.5704377,0.04963433,0
0.08964361,1.514637,-0.9360138,-0.5350877,-1.592952,0.4871992,-0.4582318,0.421967,-1.073266,-0.3593836,1.038929,-0.1743192,0.6256391,0.5283266,-0.3531727,-1.559746,1
0.9854,0.1707074,0.9832801,-2.012688,-1.654609,-2.142727,-0.8768377,1.04195,0.565992,-0.03415396,0.1312403,0.7607882,-0.3021504,0.396069,0.1399546,-2.187043,0
-0.3848288,1.358756,-0.3958606,-0.1430894,-0.6068662,-0.4846322,1.124012,-0.268086,-1.021949,-3.111363,-0.5727035,-1.966817,-1.82375,0.7951781,0.7086756,-1.917213,2
0.8514795,0.4593585,-0.7835687,0.7343809,-1.626643,-1.20443,-1.439689,-1.111504,0.8786888,-1.333629,-1.151298,-0.9516982,0.1954637,-0.3396943,0.8623394,-0.7113605,0
-1.289428,-0.5041432,0.0348554,-0.934108,0.2739913,1.811349,-0.5882256,0.03629033,1.343304,-0.657804,-0.8580585,-1.105572,0.3852842,0.5008101,-0.1631827,0.02658446,2
1.257098,0.8496488,-1.420232,-0.02949661,0.08417012,0.6979532,-0.2464595,-0.6694006,-0.4830191,-1.803848,-0.05215402,-0.6240267,0.4383339,-1.055251,-0.4658127,-1.009239,1
-1.097521,0.6673134,-0.4982112,0.4101552,-1.154024,0.06151243,-1.725332,-0.5153364,-0.5404975,0.5439474,0.1405708,-0.2150216,0.7968106,0.1499836,0.4959173,0.7240316,1
-0.1088948,-0.3363004,0.2835933,-0.4602143,0.3433829,1.062747,0.809118,-0.4257897,-1.328449,-0.100946,-0.17089,1.058774,-0.4280396,-0.254735,0.6879982,-0.5230126,2
-0.2055453,1.664413,1.440466,0.5816736,0.2210903,-1.014224,0.5102891,0.01080107,0.1731271,-0.5646588,-0.0591781,-0.2311093,0.2676665,1.377925,0.3135931,-1.702129,0
